heart_rate,rr_mean,rr_std,sdnn,rmssd,beat_variance,label,record
82.64,726.0,33.73,33.73,36.75,1137.6,0,105
83.8,716.0,22.49,22.49,20.24,505.6,0,105
82.64,726.0,40.3,40.3,40.4,1624.0,0,105
81.34,737.6,37.59,37.59,55.53,1412.8,0,105
83.88,715.33,23.65,23.65,33.7,559.47,0,105
82.72,725.33,41.62,41.62,52.09,1732.27,0,105
83.33,720.0,29.07,29.07,31.95,844.8,0,105
83.1,722.0,28.71,28.71,21.47,824.0,0,105
81.74,734.0,23.83,23.83,29.07,568.0,0,105
83.72,716.67,20.46,20.46,31.75,418.67,0,105
83.41,719.33,200.76,200.76,362.22,40303.47,1,105
82.24,729.6,37.05,37.05,56.04,1372.8,0,105
83.57,718.0,33.44,33.44,40.75,1118.4,0,105
83.89,715.2,23.56,23.56,37.89,555.2,0,105
83.49,718.67,42.0,42.0,47.43,1764.27,0,105
86.37,694.67,10.33,10.33,13.97,106.67,0,105
82.49,727.33,29.22,29.22,42.9,853.87,0,105
83.52,718.4,22.38,22.38,17.44,500.8,0,105
82.27,729.33,30.64,30.64,24.2,938.67,0,105
83.1,722.0,28.03,28.03,33.08,785.6,0,105
83.1,722.0,176.14,176.14,296.64,31025.6,1,105
84.83,707.33,37.22,37.22,36.92,1385.07,0,105
82.87,724.0,34.96,34.96,33.27,1222.4,0,105
84.27,712.0,28.06,28.06,43.93,787.2,0,105
83.96,714.67,37.75,37.75,40.52,1425.07,0,105
83.49,718.67,43.43,43.43,36.62,1885.87,0,105
90.67,661.71,106.38,106.38,128.07,11316.57,1,105
82.42,728.0,191.35,191.35,325.82,36614.4,1,105
84.46,710.4,33.42,33.42,33.82,1116.8,0,105
83.8,716.0,189.76,189.76,291.17,36008.0,1,105
85.03,705.6,6.07,6.07,8.25,36.8,0,105
82.57,726.67,21.42,21.42,25.36,458.67,0,105
83.8,716.0,20.2,20.2,16.25,408.0,0,105
82.04,731.33,36.43,36.43,41.95,1327.47,0,105
83.18,721.33,24.09,24.09,29.83,580.27,0,105
83.57,718.0,18.02,18.02,17.98,324.8,0,105
82.8,724.67,32.83,32.83,36.75,1077.87,0,105
84.03,714.0,128.92,128.92,210.23,16619.2,1,105
84.67,708.67,25.22,25.22,37.95,636.27,0,105
83.26,720.67,27.18,27.18,18.68,738.67,0,105
83.1,722.0,34.11,34.11,45.89,1163.2,0,105
85.63,700.67,17.05,17.05,22.49,290.67,0,105
83.41,719.33,17.42,17.42,21.54,303.47,0,105
84.03,714.0,34.76,34.76,44.25,1208.0,0,105
83.64,717.33,40.61,40.61,51.29,1649.07,0,105
83.33,720.0,28.28,28.28,27.77,800.0,0,105
84.46,710.4,27.66,27.66,47.24,764.8,0,105
82.49,727.33,36.43,36.43,55.37,1327.47,0,105
84.36,711.2,33.75,33.75,59.13,1139.2,0,105
82.34,728.67,32.64,32.64,38.62,1065.07,0,105
83.72,716.67,6.89,6.89,8.39,47.47,0,105
82.87,724.0,27.94,27.94,28.34,780.8,0,105
83.49,718.67,34.1,34.1,33.03,1162.67,0,105
85.23,704.0,28.51,28.51,46.2,812.8,0,105
82.8,724.67,35.18,35.18,41.57,1237.87,0,105
84.43,710.67,32.36,32.36,46.44,1047.47,0,105
82.95,723.33,37.47,37.47,50.94,1404.27,0,105
82.8,724.67,32.54,32.54,41.07,1058.67,0,105
83.49,718.67,20.03,20.03,20.86,401.07,0,105
83.33,720.0,50.47,50.47,55.97,2547.2,0,105
84.19,712.67,27.65,27.65,40.67,764.27,0,105
81.08,740.0,27.28,27.28,32.43,744.0,0,105
83.03,722.67,25.63,25.63,36.44,657.07,0,105
83.03,722.67,180.39,180.39,285.94,32541.87,1,105
84.59,709.33,25.76,25.76,44.51,663.47,0,105
83.26,720.67,29.33,29.33,38.57,860.27,0,105
84.35,711.33,29.22,29.22,31.04,853.87,0,105
82.34,728.67,24.84,24.84,27.36,617.07,0,105
83.49,718.67,21.42,21.42,21.91,458.67,0,105
83.18,721.33,29.25,29.25,23.19,855.47,0,105
82.87,724.0,37.35,37.35,40.79,1395.2,0,105
84.67,708.67,31.13,31.13,26.89,969.07,0,105
81.45,736.67,19.66,19.66,23.05,386.67,0,105
84.99,706.0,28.48,28.48,25.92,811.2,0,105
82.19,730.0,38.6,38.6,35.19,1489.6,0,105
81.17,739.2,29.18,29.18,40.4,851.2,0,105
83.26,720.67,28.67,28.67,41.03,821.87,0,105
81.97,732.0,18.76,18.76,24.13,352.0,0,105
84.43,710.67,25.88,25.88,41.53,669.87,0,105
82.57,726.67,43.87,43.87,48.27,1924.27,0,105
83.64,717.33,27.33,27.33,34.41,746.67,0,105
82.8,724.67,30.08,30.08,51.01,905.07,0,105
80.56,744.8,37.35,37.35,56.85,1395.2,0,105
83.72,716.67,23.65,23.65,23.46,559.47,0,105
81.45,736.67,25.35,25.35,28.06,642.67,0,105
83.1,722.0,31.06,31.06,43.12,964.8,0,105
82.49,727.33,33.6,33.6,40.24,1129.07,0,105
81.82,733.33,46.56,46.56,53.25,2167.47,0,105
83.33,720.0,30.57,30.57,33.32,934.4,0,105
80.99,740.8,9.12,9.12,13.42,83.2,0,105
83.49,718.67,26.49,26.49,34.69,701.87,0,105
82.12,730.67,34.75,34.75,25.11,1207.47,0,105
82.72,725.33,32.86,32.86,52.18,1079.47,0,105
83.18,721.33,49.62,49.62,86.44,2461.87,0,105
95.11,630.86,194.62,194.62,200.61,37875.81,0,105
85.03,705.6,43.51,43.51,75.37,1892.8,0,105
81.97,732.0,29.53,29.53,41.81,872.0,0,105
83.1,722.0,21.87,21.87,23.87,478.4,0,105
87.21,688.0,96.72,96.72,123.92,9354.67,1,105
82.27,729.33,160.95,160.95,280.98,25905.07,1,105
83.24,720.8,23.22,23.22,30.59,539.2,0,105
82.19,730.0,30.85,30.85,33.61,952.0,0,105
83.64,717.33,18.53,18.53,13.39,343.47,0,105
81.17,739.2,40.24,40.24,49.56,1619.2,0,105
82.72,725.33,27.56,27.56,21.01,759.47,0,105
82.72,725.33,30.11,30.11,29.61,906.67,0,105
81.37,737.33,196.12,196.12,323.85,38461.87,1,105
82.42,728.0,20.71,20.71,29.56,428.8,0,105
84.43,710.67,18.7,18.7,22.63,349.87,0,105
89.46,670.67,114.64,114.64,128.37,13143.47,1,105
82.57,726.67,182.3,182.3,317.16,33233.07,1,105
83.99,714.4,33.18,33.18,30.33,1100.8,0,105
82.34,728.67,18.83,18.83,33.66,354.67,0,105
85.55,701.33,25.63,25.63,27.31,657.07,0,105
82.87,724.0,33.47,33.47,39.31,1120.0,0,105
83.8,716.0,27.57,27.57,51.38,760.0,0,105
83.96,714.67,26.25,26.25,35.6,689.07,0,105
81.61,735.2,30.38,30.38,41.33,923.2,0,105
85.31,703.33,33.7,33.7,58.43,1135.47,0,105
82.95,723.33,39.79,39.79,38.99,1583.47,0,105
84.59,709.33,19.38,19.38,18.42,375.47,0,105
83.64,717.33,28.02,28.02,18.15,785.07,0,105
82.42,728.0,37.09,37.09,42.22,1376.0,0,105
89.02,674.0,101.63,101.63,118.15,10328.0,1,105
83.03,722.67,28.92,28.92,39.56,836.27,0,105
80.47,745.6,33.3,33.3,48.74,1108.8,0,105
82.19,730.0,27.45,27.45,33.85,753.6,0,105
81.82,733.33,27.9,27.9,35.55,778.67,0,105
81.67,734.67,41.47,41.47,39.64,1719.47,0,105
82.19,730.0,28.59,28.59,43.74,817.6,0,105
80.21,748.0,38.47,38.47,45.39,1480.0,0,105
82.34,728.67,27.41,27.41,37.65,751.47,0,105
81.6,735.33,33.03,33.03,46.72,1090.67,0,105
81.08,740.0,48.17,48.17,57.62,2320.0,0,105
82.64,726.0,23.01,23.01,28.57,529.6,0,105
79.87,751.2,17.98,17.98,30.27,323.2,0,105
82.64,726.0,26.74,26.74,21.54,715.2,0,105
81.6,735.33,38.48,38.48,55.45,1481.07,0,105
83.06,722.4,22.73,22.73,22.72,516.8,0,105
82.34,728.67,185.2,185.2,294.04,34300.27,1,105
83.49,718.67,18.88,18.88,20.16,356.27,0,105
82.19,730.0,25.89,25.89,26.77,670.4,0,105
82.64,726.0,14.48,14.48,23.53,209.6,0,105
81.97,732.0,29.07,29.07,25.3,844.8,0,105
80.73,743.2,29.18,29.18,41.23,851.2,0,105
83.88,715.33,38.98,38.98,64.57,1519.47,0,105
81.88,732.8,26.29,26.29,41.62,691.2,0,105
84.43,710.67,28.02,28.02,47.29,785.07,0,105
81.15,739.33,42.89,42.89,71.87,1839.47,0,105
83.33,720.0,33.47,33.47,44.58,1120.0,0,105
83.1,722.0,22.16,22.16,14.64,491.2,0,105
82.72,725.33,38.34,38.34,49.8,1469.87,0,105
84.35,711.33,38.65,38.65,50.18,1493.87,0,105
83.96,714.67,35.02,35.02,44.51,1226.67,0,105
84.67,708.67,27.06,27.06,45.75,732.27,0,105
83.71,716.8,41.99,41.99,44.63,1763.2,0,105
83.26,720.67,41.37,41.37,48.73,1711.47,0,105
85.39,702.67,24.22,24.22,35.91,586.67,0,105
82.49,727.33,25.35,25.35,45.47,642.67,0,105
86.04,697.33,27.09,27.09,30.67,733.87,0,105
83.8,716.0,42.71,42.71,52.58,1824.0,0,105
85.15,704.67,41.75,41.75,47.26,1743.47,0,105
83.64,717.33,33.43,33.43,36.83,1117.87,0,105
82.51,727.2,37.35,37.35,45.69,1395.2,0,105
84.35,711.33,30.61,30.61,42.41,937.07,0,105
81.79,733.6,27.36,27.36,36.22,748.8,0,105
84.99,706.0,23.01,23.01,22.63,529.6,0,105
84.51,710.0,25.27,25.27,35.87,638.4,0,105
89.61,669.6,146.39,146.39,153.14,21428.8,1,105
83.88,715.33,24.32,24.32,39.11,591.47,0,105
85.63,700.67,11.71,11.71,16.97,137.07,0,105
83.33,720.0,41.49,41.49,54.58,1721.6,0,105
84.18,712.8,27.63,27.63,42.43,763.2,0,105
83.8,716.0,32.79,32.79,54.44,1075.2,0,105
83.8,716.0,36.04,36.04,53.43,1299.2,0,105
85.47,702.0,26.26,26.26,30.88,689.6,0,105
84.67,708.67,49.28,49.28,63.62,2428.27,0,105
85.32,703.2,45.73,45.73,60.83,2091.2,0,105
90.63,662.0,19.8,19.8,28.0,392.0,0,105
87.46,686.0,46.7,46.7,66.97,2181.33,0,105
84.75,708.0,44.11,44.11,61.66,1945.6,0,105
83.72,716.67,24.19,24.19,24.07,585.07,0,105
87.72,684.0,27.48,27.48,43.93,755.2,0,105
84.59,709.33,40.37,40.37,56.68,1629.87,0,105
85.96,698.0,188.21,188.21,331.06,35422.4,1,105
85.63,700.67,43.04,43.04,77.17,1852.27,0,105
90.63,662.0,55.01,55.01,89.07,3025.6,0,105
85.96,698.0,49.75,49.75,82.95,2475.2,0,105
88.06,681.33,38.59,38.59,48.66,1489.07,0,105
86.46,694.0,32.67,32.67,38.07,1067.2,0,105
86.46,694.0,28.82,28.82,41.65,830.4,0,105
86.71,692.0,19.43,19.43,23.12,377.6,0,105
86.85,690.86,39.71,39.71,54.67,1577.14,0,105
86.79,691.33,34.63,34.63,46.16,1199.47,0,105
84.59,709.33,34.93,34.93,44.54,1220.27,0,105
85.39,702.67,17.65,17.65,19.6,311.47,0,105
85.39,702.67,28.25,28.25,45.47,797.87,0,105
83.96,714.67,38.34,38.34,53.04,1469.87,0,105
85.55,701.33,43.2,43.2,68.96,1866.67,0,105
84.43,710.67,46.97,46.97,47.56,2205.87,0,105
84.83,707.33,32.54,32.54,48.89,1058.67,0,105
83.18,721.33,37.58,37.58,39.92,1412.27,0,105
83.26,720.67,36.43,36.43,46.72,1327.47,0,105
83.26,720.67,26.7,26.7,28.9,713.07,0,105
82.27,729.33,18.88,18.88,31.75,356.27,0,105
83.8,716.0,25.92,25.92,33.51,672.0,0,105
82.51,727.2,33.03,33.03,34.99,1091.2,0,105
83.1,722.0,32.47,32.47,24.66,1054.4,0,105
83.89,715.2,20.86,20.86,15.1,435.2,0,105
82.34,728.67,22.83,22.83,25.23,521.07,0,105
84.94,706.4,26.17,26.17,38.88,684.8,0,105
82.04,731.33,21.23,21.23,30.25,450.67,0,105
83.26,720.67,11.71,11.71,18.24,137.07,0,105
82.57,726.67,27.09,27.09,32.74,733.87,0,105
82.95,723.33,37.3,37.3,33.56,1391.47,0,105
83.33,720.0,31.7,31.7,37.31,1004.8,0,105
81.6,735.33,11.98,11.98,16.49,143.47,0,105
84.27,712.0,20.55,20.55,30.93,422.4,0,105
82.64,726.0,27.8,27.8,24.79,772.8,0,105
82.78,724.8,16.59,16.59,20.59,275.2,0,105
82.49,727.33,19.34,19.34,31.9,373.87,0,105
81.52,736.0,26.89,26.89,32.74,723.2,0,105
82.12,730.67,37.49,37.49,37.99,1405.87,0,105
80.14,748.67,26.94,26.94,22.41,725.87,0,105
81.88,732.8,43.03,43.03,67.5,1851.2,0,105
81.67,734.67,27.9,27.9,43.78,778.67,0,105
82.72,725.33,14.9,14.9,17.06,221.87,0,105
82.34,728.67,24.19,24.19,15.18,585.07,0,105
81.6,735.33,34.07,34.07,57.61,1161.07,0,105
84.19,712.67,51.69,51.69,86.57,2671.47,0,105
82.12,730.67,34.19,34.19,48.33,1169.07,0,105
82.15,730.4,17.11,17.11,22.18,292.8,0,105
81.74,734.0,25.52,25.52,39.56,651.2,0,105
80.65,744.0,48.86,48.86,72.86,2387.2,0,105
83.61,717.6,25.86,25.86,27.2,668.8,0,105
80.07,749.33,29.03,29.03,37.99,842.67,0,105
82.8,724.67,25.97,25.97,29.72,674.67,0,105
40.71,1474.0,1026.72,1026.72,1452.0,1054152.0,0,105
81.45,736.67,36.43,36.43,56.46,1327.47,0,105
84.19,712.67,46.12,46.12,66.98,2127.47,0,105
81.45,736.67,35.99,35.99,48.96,1295.47,0,105
84.75,708.0,35.44,35.44,57.76,1256.0,0,105
82.04,731.33,33.7,33.7,44.51,1135.47,0,105
84.18,712.8,44.67,44.67,53.93,1995.2,0,105
83.57,718.0,41.16,41.16,58.57,1694.4,0,105
82.49,727.33,45.5,45.5,80.48,2069.87,0,105
87.59,685.0,33.68,33.68,52.31,1134.67,0,105
83.88,715.33,28.1,28.1,43.52,789.87,0,105
94.77,633.14,154.24,154.24,157.18,23790.48,0,105
99.75,601.5,176.06,176.06,251.94,30998.57,1,105
87.28,687.43,54.23,54.23,85.4,2940.95,0,105
84.27,712.0,17.53,17.53,21.17,307.2,0,105
87.89,682.67,30.85,30.85,40.67,951.47,0,105
85.31,703.33,49.99,49.99,62.81,2498.67,0,105
86.37,694.67,52.07,52.07,69.99,2711.47,0,105
86.85,690.86,29.73,29.73,43.76,883.81,0,105
86.12,696.67,28.56,28.56,40.36,815.47,0,105
87.98,682.0,20.98,20.98,29.5,440.0,0,105
85.23,704.0,24.4,24.4,25.23,595.2,0,105
87.29,687.33,35.09,35.09,40.08,1231.47,0,105
86.85,690.86,47.71,47.71,75.86,2275.81,0,105
87.04,689.33,49.23,49.23,79.52,2423.47,0,105
88.5,678.0,49.04,49.04,66.79,2404.8,0,105
87.43,686.29,52.76,52.76,81.86,2783.24,0,105
89.55,670.0,42.39,42.39,71.53,1796.8,0,105
86.37,694.67,26.85,26.85,43.04,721.07,0,105
87.43,686.29,23.65,23.65,27.13,559.24,0,105
87.63,684.67,59.35,59.35,94.2,3522.67,0,105
85.96,698.0,46.56,46.56,49.44,2168.0,0,105
88.76,676.0,36.0,36.0,51.61,1296.0,0,105
85.07,705.33,19.54,19.54,27.19,381.87,0,105
87.38,686.67,15.11,15.11,22.27,228.27,0,105
86.71,692.0,36.75,36.75,42.07,1350.4,0,105
84.99,706.0,35.58,35.58,53.96,1265.6,0,105
87.5,685.71,45.42,45.42,73.32,2063.24,0,105
85.47,702.0,26.62,26.62,38.16,708.8,0,105
87.63,684.67,25.85,25.85,30.62,668.27,0,105
86.71,692.0,43.45,43.45,57.22,1888.0,0,105
86.04,697.33,47.17,47.17,71.49,2225.07,0,105
86.79,691.33,54.05,54.05,82.01,2921.07,0,105
84.19,712.67,22.4,22.4,24.59,501.87,0,105
86.37,694.67,19.21,19.21,30.46,369.07,0,105
84.83,707.33,16.86,16.86,24.85,284.27,0,105
85.31,703.33,21.23,21.23,36.4,450.67,0,105
84.83,707.33,15.68,15.68,20.08,245.87,0,105
84.67,708.67,39.95,39.95,62.28,1596.27,0,105
86.54,693.33,22.44,22.44,41.38,503.47,0,105
84.43,710.67,32.17,32.17,44.51,1034.67,0,105
86.12,696.67,39.63,39.63,48.43,1570.67,0,105
84.43,710.67,49.03,49.03,56.88,2404.27,0,105
85.63,700.67,58.21,58.21,65.29,3388.27,0,105
87.29,687.33,42.14,42.14,76.48,1775.47,0,105
86.87,690.67,51.14,51.14,57.97,2615.47,0,105
86.37,694.67,65.27,65.27,113.83,4260.27,0,105
70.82,847.2,338.67,338.67,511.43,114699.2,0,105
87.63,684.67,57.32,57.32,98.81,3285.87,0,105
85.39,702.67,30.11,30.11,29.45,906.67,0,105
86.12,696.67,55.74,55.74,56.57,3106.67,0,105
85.88,698.67,56.55,56.55,90.53,3197.87,0,105
82.96,723.2,19.06,19.06,29.46,363.2,0,105
85.15,704.67,35.9,35.9,47.73,1289.07,0,105
83.61,717.6,46.7,46.7,82.46,2180.8,0,105
84.51,710.0,49.49,49.49,70.63,2449.6,0,105
85.23,704.0,47.33,47.33,67.48,2240.0,0,105
84.99,706.0,44.45,44.45,47.97,1976.0,0,105
86.62,692.67,42.14,42.14,60.08,1775.47,0,105
84.67,708.67,36.78,36.78,46.27,1353.07,0,105
86.37,694.67,49.36,49.36,80.44,2436.27,0,105
86.21,696.0,49.51,49.51,74.55,2451.2,0,105
85.39,702.67,34.0,34.0,42.82,1156.27,0,105
87.8,683.33,223.12,223.12,350.59,49781.87,1,105
88.85,675.33,34.82,34.82,66.4,1212.27,0,105
87.72,684.0,27.9,27.9,38.37,778.67,0,105
87.72,684.0,53.01,53.01,78.87,2809.6,0,105
44.05,1362.0,964.49,964.49,1364.0,930248.0,0,105
35.59,1686.0,1434.01,1434.01,2028.0,2056392.0,0,105
97.13,617.71,351.23,351.23,579.82,123364.57,0,105
59.76,1004.0,835.19,835.19,1277.81,697536.0,1,105
63.65,942.67,240.58,240.58,413.57,57877.33,0,105
84.91,706.67,306.37,306.37,492.33,93861.33,0,105
91.93,652.67,89.85,89.85,116.65,8073.07,0,105
66.02,908.8,631.59,631.59,737.84,398907.2,0,105
91.7,654.29,193.41,193.41,333.78,37407.24,0,105
92.94,645.6,236.55,236.55,365.51,55956.8,1,105
90.28,664.57,46.61,46.61,75.26,2172.95,1,105
75.68,792.8,298.08,298.08,490.67,88851.2,0,105
94.34,636.0,88.54,88.54,118.92,7840.0,1,105
44.78,1340.0,265.87,265.87,376.0,70688.0,1,105
94.68,633.71,49.42,49.42,69.65,2441.9,0,105
32.09,1870.0,1128.54,1128.54,1596.0,1273608.0,0,105
92.84,646.29,62.39,62.39,95.26,3892.57,0,105
92.5,648.67,50.5,50.5,68.47,2549.87,0,105
90.27,664.67,22.11,22.11,23.6,489.07,0,105
91.86,653.14,29.55,29.55,30.85,873.14,0,105
88.91,674.86,18.86,18.86,24.33,355.81,0,105
96.15,624.0,92.2,92.2,156.31,8501.33,1,105
53.29,1126.0,172.53,172.53,244.0,29768.0,1,105
92.92,645.71,53.46,53.46,78.54,2857.9,0,105
92.92,645.71,54.5,54.5,84.14,2969.9,0,105
94.0,638.29,50.43,50.43,82.35,2543.24,0,105
92.43,649.14,32.55,32.55,48.8,1059.81,0,105
100.86,594.86,128.35,128.35,172.17,16473.14,0,105
110.29,544.0,186.33,186.33,204.37,34720.0,1,105
94.34,636.0,27.81,27.81,40.43,773.33,0,105
92.76,646.86,37.0,37.0,49.4,1369.14,0,105
93.33,642.86,33.2,33.2,50.83,1102.48,0,105
92.67,647.43,30.06,30.06,41.15,903.62,0,105
92.88,646.0,67.06,67.06,120.11,4497.6,0,105
62.57,959.0,327.27,327.27,254.47,107108.0,0,105
88.76,676.0,86.87,86.87,129.13,7545.6,0,105
81.15,739.33,251.45,251.45,410.07,63228.27,1,105
81.61,735.2,253.53,253.53,286.15,64275.2,1,105
152.28,394.0,195.16,195.16,276.0,38088.0,0,105
89.46,670.67,26.03,26.03,26.08,677.33,0,105
75.08,799.2,396.44,396.44,523.41,157163.2,0,105
107.91,556.0,138.49,138.49,152.36,19180.8,0,105
92.59,648.0,358.07,358.07,626.33,128216.0,0,105
47.02,1276.0,812.27,812.27,812.8,659776.0,0,105
76.45,784.8,410.91,410.91,650.06,168843.2,0,105
92.12,651.33,46.26,46.26,81.47,2140.27,0,105
104.17,576.0,181.59,181.59,169.7,32973.71,0,105
105.36,569.5,176.66,176.66,209.27,31208.86,0,105
88.41,678.67,56.72,56.72,91.56,3217.07,0,105
91.74,654.0,51.4,51.4,90.9,2641.6,0,105
92.27,650.29,41.04,41.04,50.7,1684.57,0,105
65.73,912.8,398.99,398.99,514.21,159195.2,0,105
92.76,646.86,48.15,48.15,89.73,2318.48,0,105
91.19,658.0,163.85,163.85,252.81,26846.4,1,105
98.78,607.43,92.24,92.24,125.38,8508.95,1,105
92.11,651.43,18.68,18.68,24.66,348.95,0,105
91.54,655.43,13.35,13.35,20.07,178.29,0,105
93.36,642.67,34.38,34.38,51.44,1181.87,0,105
91.19,658.0,34.76,34.76,49.38,1208.0,0,105
92.88,646.0,43.14,43.14,54.17,1860.8,0,105
91.3,657.14,55.03,55.03,90.08,3027.81,0,105
91.94,652.57,47.01,47.01,58.08,2210.29,0,105
93.0,645.14,44.47,44.47,60.2,1977.14,0,105
89.73,668.67,33.31,33.31,49.51,1109.87,0,105
92.98,645.33,35.21,35.21,48.23,1239.47,0,105
92.76,646.86,44.53,44.53,47.05,1982.48,0,105
90.83,660.57,32.61,32.61,48.63,1063.62,0,105
92.67,647.43,42.55,42.55,51.56,1810.29,0,105
91.28,657.33,33.34,33.34,45.5,1111.47,0,105
94.04,638.0,24.36,24.36,34.13,593.6,0,105
90.54,662.67,25.88,25.88,25.98,669.87,0,105
92.51,648.57,15.22,15.22,16.65,231.62,0,105
92.67,647.43,31.28,31.28,35.29,978.29,0,105
91.07,658.86,36.93,36.93,53.86,1363.81,0,105
94.09,637.71,18.31,18.31,29.21,335.24,0,105
91.19,658.0,25.14,25.14,39.64,632.0,0,105
92.88,646.0,29.37,29.37,30.2,862.4,0,105
93.09,644.57,29.25,29.25,31.37,855.62,0,105
92.11,651.43,33.82,33.82,48.96,1143.62,0,105
94.59,634.29,31.14,31.14,46.01,969.9,0,105
92.43,649.14,43.86,43.86,60.24,1923.81,0,105
93.33,642.86,52.24,52.24,91.9,2729.14,0,105
93.46,642.0,56.38,56.38,66.33,3179.2,0,105
93.85,639.33,19.99,19.99,29.34,399.47,0,105
92.35,649.71,36.65,36.65,28.84,1343.24,0,105
91.46,656.0,36.66,36.66,42.43,1344.0,0,105
91.78,653.71,36.8,36.8,47.27,1353.9,0,105
90.18,665.33,33.34,33.34,45.68,1111.47,0,105
93.07,644.67,43.33,43.33,73.26,1877.87,0,105
91.84,653.33,24.61,24.61,18.42,605.87,0,105
91.54,655.43,23.37,23.37,38.33,546.29,0,105
91.38,656.57,27.75,27.75,43.08,770.29,0,105
88.58,677.33,21.71,21.71,26.59,471.47,0,105
91.19,658.0,176.74,176.74,273.45,31236.8,1,105
89.44,670.86,32.88,32.88,58.03,1081.14,0,105
89.29,672.0,35.78,35.78,48.5,1280.0,0,105
88.06,681.33,35.12,35.12,39.48,1233.07,0,105
90.21,665.14,31.05,31.05,45.23,963.81,0,105
87.29,687.33,22.26,22.26,41.68,495.47,0,105
89.37,671.33,17.42,17.42,29.66,303.47,0,105
88.83,675.43,31.53,31.53,37.45,994.29,0,105
88.41,678.67,39.89,39.89,57.66,1591.47,0,105
89.02,674.0,26.98,26.98,39.4,728.0,0,105
86.54,693.33,24.61,24.61,42.6,605.87,0,105
90.21,665.14,47.09,47.09,76.02,2217.14,0,105
87.55,685.33,43.2,43.2,79.01,1866.67,0,105
89.55,670.0,25.89,25.89,27.89,670.4,0,105
89.67,669.14,27.49,27.49,36.66,755.81,0,105
88.41,678.67,23.0,23.0,23.32,529.07,0,105
90.18,665.33,36.54,36.54,55.63,1335.47,0,105
88.38,678.86,58.23,58.23,107.28,3390.48,0,105
91.86,653.14,55.8,55.8,85.03,3113.14,0,105
89.29,672.0,34.04,34.04,47.6,1158.4,0,105
87.98,682.0,42.84,42.84,62.97,1835.2,0,105
90.36,664.0,22.15,22.15,38.92,490.67,0,105
87.89,682.67,34.93,34.93,44.97,1220.27,0,105
89.64,669.33,36.28,36.28,54.2,1316.27,0,105
88.46,678.29,37.8,37.8,63.79,1428.57,0,105
89.82,668.0,13.39,13.39,19.6,179.2,0,105
88.15,680.67,36.61,36.61,28.45,1340.27,0,105
88.53,677.71,39.66,39.66,46.39,1572.57,0,105
90.0,666.67,24.35,24.35,34.64,593.07,0,105
87.89,682.67,30.64,30.64,38.86,938.67,0,105
89.44,670.86,27.78,27.78,38.57,771.81,0,105
88.41,678.67,32.27,32.27,47.16,1041.07,0,105
87.29,687.33,26.22,26.22,31.34,687.47,0,105
89.51,670.29,35.84,35.84,39.53,1284.57,0,105
89.74,668.57,36.91,36.91,34.14,1362.29,0,105
90.0,666.67,17.1,17.1,23.05,292.27,0,105
87.21,688.0,26.05,26.05,45.36,678.4,0,105
89.59,669.71,22.49,22.49,29.93,505.9,0,105
89.55,670.0,24.1,24.1,34.64,580.8,0,105
88.67,676.67,41.06,41.06,44.94,1685.87,0,105
89.51,670.29,51.43,51.43,81.81,2644.57,0,105
87.55,685.33,53.35,53.35,88.47,2845.87,0,105
90.36,664.0,48.92,48.92,62.23,2393.6,0,105
89.21,672.57,52.12,52.12,49.42,2716.95,0,105
88.53,677.71,28.18,28.18,20.2,793.9,0,105
88.76,676.0,33.56,33.56,57.91,1126.4,0,105
90.91,660.0,108.52,108.52,101.76,11776.0,1,105
88.93,674.67,134.31,134.31,212.53,18039.47,1,105
84.27,712.0,43.3,43.3,74.85,1875.2,0,105
87.28,687.43,29.43,29.43,30.85,866.29,0,105
88.24,680.0,33.94,33.94,36.31,1152.0,0,105
86.62,692.67,22.26,22.26,25.98,495.47,0,105
88.16,680.57,23.82,23.82,37.17,567.62,0,105
85.15,704.67,36.7,36.7,66.79,1346.67,0,105
88.15,680.67,24.32,24.32,42.82,591.47,0,105
86.87,690.67,23.0,23.0,22.84,529.07,0,105
84.83,707.33,9.61,9.61,13.51,92.27,0,105
86.85,690.86,43.13,43.13,62.27,1859.81,0,105
86.12,696.67,30.72,30.72,38.95,943.47,0,105
87.63,684.67,186.2,186.2,326.04,34671.47,1,105
86.21,696.0,27.6,27.6,26.47,761.6,0,105
87.21,688.0,44.9,44.9,54.77,2016.0,0,105
86.21,696.0,41.72,41.72,46.34,1740.8,0,105
88.06,681.33,28.25,28.25,35.69,797.87,0,105
88.31,679.43,33.1,33.1,45.64,1095.62,0,105
88.41,678.67,33.43,33.43,52.46,1117.87,0,105
88.15,680.67,45.28,45.28,60.53,2050.67,0,105
88.61,677.14,45.77,45.77,65.36,2094.48,0,105
89.11,673.33,47.03,47.03,70.84,2212.27,0,105
86.62,692.67,43.63,43.63,58.9,1903.47,0,105
87.12,688.67,31.44,31.44,47.8,988.27,0,105
85.63,700.67,43.19,43.19,72.66,1865.07,0,105
88.15,680.67,44.57,44.57,69.31,1986.67,0,105
87.72,684.0,35.87,35.87,51.07,1286.4,0,105
59.64,1006.0,1022.23,1022.23,1598.99,1044954.67,0,105
52.82,1136.0,1204.91,1204.91,1704.0,1451808.0,1,105
87.63,684.67,46.4,46.4,77.93,2153.07,0,105
87.21,688.0,38.09,38.09,58.65,1450.67,0,105
88.32,679.33,40.35,40.35,63.22,1628.27,0,105
88.41,678.67,39.49,39.49,61.21,1559.47,0,105
